property_type,region,area_m2,price_usd,lat,lon,state
apartment,Northeast,82,105380.01,-8.040233,-34.898281,Pernambuco
apartment,Northeast,210,161052.47,-8.0295901,-34.909819,Pernambuco
apartment,Northeast,175,159064.17,-8.048997,-34.91011,Pernambuco
apartment,Northeast,62,71578.87,-8.027162,-34.913445,Pernambuco
apartment,Northeast,62,73567.18,-8.027162,-34.913445,Pernambuco
apartment,Northeast,150,198830.21,-8.021971,-34.931366,Pernambuco
apartment,Northeast,240,318128.35,-8.0294182,-34.9243177,Pernambuco
apartment,Northeast,204,218713.23,-8.021971,-34.931366,Pernambuco
apartment,Northeast,78,59649.06,-8.149876,-34.910686,Pernambuco
apartment,Northeast,149,218514.4,-8.035618,-34.89333,Pernambuco
apartment,Northeast,80,87485.29,-8.037489,-34.89537,Pernambuco
apartment,Northeast,79,94444.35,-8.027162,-34.913445,Pernambuco
house,Northeast,238,288303.81,-8.0356845,-34.9234524,Pernambuco
apartment,Northeast,128,148128.51,-8.116955,-34.896206,Pernambuco
apartment,Northeast,129,151110.96,-8.117513,-34.899639,Pernambuco
apartment,Northeast,129,208771.72,-8.117513,-34.899639,Pernambuco
apartment,Northeast,67,87485.29,-8.034344,-34.896725,Pernambuco
apartment,Northeast,135,169005.68,-8.035971,-34.895073,Pernambuco
apartment,Northeast,70,85496.99,-8.125065,-34.906685,Pernambuco
apartment,Northeast,134,135204.54,-8.032252,-34.893612,Pernambuco
apartment,Northeast,105,111344.91,-8.041807,-34.894043,Pernambuco
apartment,Northeast,200,218713.23,-8.119507,-34.895363,Pernambuco
apartment,Northeast,148,117309.83,-8.183491,-34.921719,Pernambuco
apartment,Northeast,238,149122.66,-8.183491,-34.921719,Pernambuco
apartment,Northeast,140,188888.7,-8.103477,-34.888622,Pernambuco
apartment,Northeast,58,55672.45,-8.2027839,-34.9170501,Pernambuco
apartment,Northeast,118,55672.45,-8.0584269,-34.8834188,Pernambuco
apartment,Northeast,203,268921.84,-8.043853,-34.907928,Pernambuco
apartment,Northeast,53,72573.03,-8.183698,-34.931366,Pernambuco
apartment,Northeast,75,89473.6,-8.1440884,-34.908476,Pernambuco
apartment,Northeast,101,119298.13,-8.108721,-34.897616,Pernambuco
apartment,Northeast,58,63625.67,-8.027162,-34.913445,Pernambuco
apartment,Northeast,94,59649.06,-8.1404559,-34.907893,Pernambuco
apartment,Northeast,64,71578.87,-8.02765,-34.920338,Pernambuco
apartment,Northeast,64,47719.25,-8.192952,-34.931366,Pernambuco
apartment,Northeast,148,129239.64,-8.152399,-34.920338,Pernambuco
apartment,Northeast,94,79532.09,-8.041209,-34.895039,Pernambuco
apartment,Northeast,128,147134.36,-8.0347457,-34.8972145,Pernambuco
apartment,Northeast,216,298245.32,-8.035595,-34.921719,Pernambuco
apartment,Northeast,135,139181.15,-8.129817,-34.914825,Pernambuco
apartment,Northeast,130,139181.15,-8.109441,-34.898106,Pernambuco
apartment,Northeast,145,149122.66,-8.0373731,-34.8971001,Pernambuco
apartment,Northeast,112,145620.66,-8.056418,-34.909309,Pernambuco
apartment,Northeast,200,322104.95,-8.033863,-34.918545,Pernambuco
apartment,Northeast,108,159064.17,-8.108315,-34.898277,Pernambuco
apartment,Northeast,86,149122.66,-8.115533,-34.896854,Pernambuco
apartment,Northeast,135,129239.64,-8.126271,-34.903793,Pernambuco
apartment,Northeast,60,92853.71,-8.040929,-34.888283,Pernambuco
apartment,Northeast,75,73567.18,-8.038549,-34.901844,Pernambuco
apartment,Northeast,180,178947.19,-8.027162,-34.913445,Pernambuco
apartment,Northeast,93,69590.57,-8.0620223,-34.8971463,Pernambuco
apartment,Northeast,110,160891.69,-8.0373731,-34.8971001,Pernambuco
apartment,Northeast,175,170993.98,-8.1208606,-34.899662,Pernambuco
apartment,Northeast,170,159064.17,-8.1460785,-34.906419,Pernambuco
apartment,Northeast,67,79532.09,-8.056418,-34.909309,Pernambuco
apartment,Northeast,119,172324.75,-8.089291,-34.903793,Pernambuco
apartment,Northeast,54,59649.06,-8.183491,-34.921719,Pernambuco
apartment,Northeast,100,119298.13,-8.046962,-34.899654,Pernambuco
apartment,Northeast,73,81520.38,-8.1092891,-34.907094,Pernambuco
apartment,Northeast,73,77543.78,-8.1092891,-34.907094,Pernambuco
apartment,Northeast,66,87485.29,-8.0938881,-34.883418,Pernambuco
apartment,Northeast,145,93450.2,-8.09607,-34.884548,Pernambuco
apartment,Northeast,167,169005.68,-8.1460785,-34.906419,Pernambuco
apartment,Northeast,75,79532.09,-8.004057,-34.841721,Pernambuco
apartment,Northeast,55,71578.87,-8.034344,-34.896725,Pernambuco
apartment,Northeast,155,228654.74,-8.0508763,-34.9113739,Pernambuco
house,Northeast,200,169005.68,-8.049178,-34.924473,Pernambuco
apartment,Northeast,140,188888.7,-8.0310293,-34.9275023,Pernambuco
house,Northeast,190,214736.63,-8.0314434,-34.92159,Pernambuco
apartment,Northeast,65,73169.52,-8.044832,-34.910873,Pernambuco
apartment,Northeast,109,166619.72,-8.089291,-34.903793,Pernambuco
apartment,Northeast,102,155087.57,-8.108554,-34.891766,Pernambuco
apartment,Northeast,165,119298.13,-8.126271,-34.903793,Pernambuco
apartment,Northeast,65,69391.74,-8.0369,-34.884521,Pernambuco
apartment,Northeast,95,119298.13,-8.056418,-34.909309,Pernambuco
apartment,Northeast,86,113333.22,-8.056418,-34.909309,Pernambuco
apartment,Northeast,74,94523.87,-8.1241574,-34.9000543,Pernambuco
apartment,Northeast,63,62345.52,-8.1937545,-34.9228696,Pernambuco
apartment,Northeast,125,126702.2,-8.1416581,-34.9099297,Pernambuco
apartment,Northeast,110,121674.33,-8.1103967,-34.9063162,Pernambuco
apartment,Northeast,120,136757.93,-8.1103967,-34.9063162,Pernambuco
apartment,Northeast,64,50701.7,-8.1978842,-34.92564,Pernambuco
apartment,Northeast,158,221226.07,-8.1118458,-34.8947337,Pernambuco
apartment,Northeast,156,228063.96,-8.0955108,-34.884688,Pernambuco
apartment,Northeast,123,197092.31,-8.0944065,-34.883792,Pernambuco
apartment,Northeast,63,84468.13,-8.1294021,-34.9056294,Pernambuco
house,Northeast,250,129239.64,-8.183491,-34.921719,Pernambuco
apartment,Northeast,240,222476.02,-8.094985,-34.892761,Pernambuco
apartment,Northeast,130,117309.83,-8.1263587,-34.905748,Pernambuco
apartment,Northeast,120,69590.57,-8.1207496,-34.899219,Pernambuco
apartment,Northeast,103,97426.8,-8.1435997,-34.909065,Pernambuco
apartment,Northeast,82,115321.52,-8.034344,-34.896725,Pernambuco
apartment,Northeast,100,72573.03,-8.046962,-34.899654,Pernambuco
apartment,Northeast,170,135204.54,-8.044034,-34.8955201,Pernambuco
apartment,Northeast,140,159064.17,-8.062398,-34.904552,Pernambuco
apartment,Northeast,108,105380.01,-8.027134,-34.901733,Pernambuco
apartment,Northeast,142,148824.81,-8.1103967,-34.9063162,Pernambuco
apartment,Northeast,170,181003.15,-8.1103967,-34.9063162,Pernambuco
apartment,Northeast,203,234619.65,-8.032375,-34.906925,Pernambuco
apartment,Northeast,140,169005.68,-8.062398,-34.904552,Pernambuco
house,Northeast,250,318128.35,-8.1567832,-34.914263,Pernambuco
apartment,Northeast,65,75555.48,-8.044832,-34.910873,Pernambuco
apartment,Northeast,163,241337.53,-8.1112378,-34.8958906,Pernambuco
apartment,Northeast,89,136757.93,-8.033752,-34.8982362,Pernambuco
apartment,Northeast,113,165919.55,-8.033752,-34.8982362,Pernambuco
apartment,Northeast,203,274385.69,-8.043853,-34.907928,Pernambuco
apartment,Northeast,75,51695.85,-8.068109,-34.924175,Pernambuco
apartment,Northeast,58,67574.51,-8.0179739,-34.940726,Pernambuco
apartment,Northeast,68,92713.83,-8.0307507,-34.917765,Pernambuco
apartment,Northeast,66,83864.79,-8.0275469,-34.9078785,Pernambuco
apartment,Northeast,56,67775.62,-8.1249136,-34.9077055,Pernambuco
apartment,Northeast,140,191058.88,-8.1410578,-34.9047129,Pernambuco
apartment,Northeast,62,60334.38,-8.0485123,-34.9106168,Pernambuco
apartment,Northeast,127,148824.81,-8.0336819,-34.8983573,Pernambuco
apartment,Northeast,131,129239.64,-8.0578381,-34.882897,Pernambuco
apartment,Northeast,96,139181.15,-8.02765,-34.920338,Pernambuco
apartment,Northeast,75,81520.38,-8.048381,-34.908379,Pernambuco
apartment,Northeast,150,218713.23,-8.021971,-34.931366,Pernambuco
apartment,Northeast,140,69590.57,-8.0578238,-34.9126499,Pernambuco
apartment,Northeast,105,163040.77,-8.02765,-34.920338,Pernambuco
apartment,Northeast,94,149122.66,-8.106074,-34.888065,Pernambuco
apartment,Northeast,128,218713.23,-8.140393,-34.906624,Pernambuco
apartment,Northeast,128,208771.72,-8.140393,-34.906624,Pernambuco
apartment,Northeast,90,97426.8,-8.09607,-34.884548,Pernambuco
apartment,Northeast,230,159064.17,-8.103477,-34.888622,Pernambuco
apartment,Northeast,122,169005.68,-8.0378897,-34.9113117,Pernambuco
apartment,Northeast,106,135204.54,-8.035595,-34.921719,Pernambuco
apartment,Northeast,204,258479.28,-8.021971,-34.931366,Pernambuco
apartment,Northeast,91,135204.54,-8.056418,-34.909309,Pernambuco
apartment,Northeast,64,72573.03,-8.0369,-34.884521,Pernambuco
apartment,Northeast,122,105380.01,-8.1274129,-34.905172,Pernambuco
apartment,Northeast,93,59649.06,-8.0418977,-34.9456721,Pernambuco
apartment,Northeast,87,59649.06,-8.086438,-34.89069,Pernambuco
apartment,Northeast,110,67602.27,-8.044757,-34.89185,Pernambuco
apartment,Northeast,147,169005.68,-8.044204,-34.891396,Pernambuco
apartment,Northeast,104,127251.34,-8.02765,-34.920338,Pernambuco
apartment,Northeast,86,105380.01,-8.046015,-34.910507,Pernambuco
apartment,Northeast,62,71301.11,-8.049665,-34.931366,Pernambuco
apartment,Northeast,143,182923.8,-8.044542,-34.894829,Pernambuco
apartment,Northeast,60,84502.84,-8.0407538,-34.888156,Pernambuco
apartment,Northeast,94,107368.32,-8.02765,-34.920338,Pernambuco
apartment,Northeast,176,174970.59,-8.126271,-34.903793,Pernambuco
apartment,Northeast,103,93450.2,-8.215346,-34.927231,Pernambuco
apartment,Northeast,106,129239.64,-8.035595,-34.921719,Pernambuco
apartment,Northeast,117,103391.71,-8.115533,-34.896854,Pernambuco
apartment,Northeast,55,89473.6,-8.113256,-34.897057,Pernambuco
apartment,Northeast,120,59649.06,-8.0576539,-34.8965881,Pernambuco
apartment,Northeast,125,157075.87,-8.034929,-34.892761,Pernambuco
apartment,Northeast,115,165029.08,-8.034929,-34.892761,Pernambuco
apartment,Northeast,68,61637.36,-8.040035,-34.899654,Pernambuco
apartment,Northeast,125,163195.27,-8.034929,-34.892761,Pernambuco
apartment,Northeast,82,95438.5,-8.047979,-34.908512,Pernambuco
apartment,Northeast,148,153099.26,-8.035284,-34.903919,Pernambuco
apartment,Northeast,57,75356.65,-8.02765,-34.920338,Pernambuco
apartment,Northeast,113,129239.64,-8.034104,-34.89806,Pernambuco
apartment,Northeast,80,95438.5,-8.047052,-34.874832,Pernambuco
apartment,Northeast,85,109356.62,-8.029394,-34.922832,Pernambuco
apartment,Northeast,96,115321.52,-8.02765,-34.920338,Pernambuco
apartment,Northeast,82,71578.87,-8.1311923,-34.905777,Pernambuco
apartment,Northeast,98,89473.6,-8.1280955,-34.906856,Pernambuco
apartment,Northeast,68,73567.18,-8.1376548,-34.905588,Pernambuco
apartment,Northeast,83,79532.09,-8.125862,-34.904531,Pernambuco
apartment,Northeast,79,79532.09,-8.0927682,-34.884335,Pernambuco
apartment,Northeast,80,83508.69,-8.1239701,-34.905836,Pernambuco
apartment,Northeast,176,231281.8,-8.0565882,-34.8781384,Pernambuco
apartment,Northeast,136,94444.35,-8.1132697,-34.896273,Pernambuco
apartment,Northeast,92,150835.95,-8.1413642,-34.9263512,Pernambuco
apartment,Northeast,65,60334.38,-8.1306902,-34.9098391,Pernambuco
apartment,Northeast,189,137192.85,-8.206632,-34.921719,Pernambuco
apartment,Northeast,112,145146.06,-8.056418,-34.909309,Pernambuco
apartment,Northeast,87,84502.84,-8.02765,-34.920338,Pernambuco
apartment,Northeast,86,105380.01,-8.035134,-34.893791,Pernambuco
apartment,Northeast,79,89473.6,-8.027162,-34.913445,Pernambuco
apartment,Northeast,55,52981.09,-8.030991,-34.880032,Pernambuco
apartment,Northeast,203,268420.79,-8.043853,-34.907928,Pernambuco
apartment,Northeast,64,67602.27,-8.0369,-34.884521,Pernambuco
apartment,Northeast,67,67602.27,-8.02765,-34.920338,Pernambuco
apartment,Northeast,175,198830.21,-8.032006,-34.89827,Pernambuco
apartment,Northeast,65,80526.23,-8.02765,-34.920338,Pernambuco
apartment,Northeast,189,278362.3,-8.032974,-34.924965,Pernambuco
apartment,Northeast,226,248537.77,-8.032375,-34.906925,Pernambuco
apartment,Northeast,179,131227.94,-8.044757,-34.89185,Pernambuco
house,Northeast,209,317439.79,-8.46275,-35.082859,Pernambuco
apartment,Northeast,155,183917.94,-8.035595,-34.921719,Pernambuco
apartment,Northeast,55,79532.09,-8.040437,-34.883881,Pernambuco
apartment,Northeast,86,125263.03,-8.034929,-34.892761,Pernambuco
apartment,Northeast,56,79532.09,-8.040437,-34.883881,Pernambuco
apartment,Northeast,56,79532.09,-8.040437,-34.883881,Pernambuco
apartment,Northeast,105,139181.15,-8.044204,-34.891396,Pernambuco
apartment,Northeast,235,228654.74,-8.0352674,-34.915894,Pernambuco
apartment,Northeast,71,75555.48,-8.0395221,-34.9073309,Pernambuco
apartment,Northeast,55,88479.44,-8.113256,-34.897057,Pernambuco
apartment,Northeast,135,129239.64,-8.1238,-34.90247,Pernambuco
apartment,Northeast,85,208771.72,-8.103477,-34.888622,Pernambuco
apartment,Northeast,140,165029.08,-8.021971,-34.931366,Pernambuco
apartment,Northeast,85,71578.87,-8.1395373,-34.909275,Pernambuco
apartment,Northeast,183,228654.74,-8.112362,-34.895853,Pernambuco
apartment,Northeast,166,123274.73,-8.1398641,-34.908659,Pernambuco
apartment,Northeast,66,73567.18,-8.1376548,-34.905588,Pernambuco
apartment,Northeast,82,98420.95,-8.128416,-34.903417,Pernambuco
apartment,Northeast,107,178947.19,-8.126271,-34.903793,Pernambuco
apartment,Northeast,153,218713.23,-8.149876,-34.910686,Pernambuco
apartment,Northeast,87,109356.62,-8.034344,-34.896725,Pernambuco
apartment,Northeast,120,76549.63,-8.1149776,-34.89895,Pernambuco
apartment,Northeast,98,103391.71,-8.1299858,-34.903518,Pernambuco
apartment,Northeast,66,78537.93,-8.1221009,-34.905421,Pernambuco
apartment,Northeast,134,128245.48,-8.1250952,-34.902995,Pernambuco
apartment,Northeast,132,139181.15,-8.126271,-34.903793,Pernambuco
house,Northeast,230,129239.64,-8.1603708,-34.9162064,Pernambuco
apartment,Northeast,158,238596.26,-8.111414,-34.894337,Pernambuco
apartment,Northeast,185,169005.68,-8.113888,-34.892437,Pernambuco
apartment,Northeast,108,129239.64,-8.1421704,-34.907805,Pernambuco
apartment,Northeast,162,210820.47,-8.110801,-34.895542,Pernambuco
apartment,Northeast,74,51695.85,-8.040233,-34.898281,Pernambuco
house,Northeast,215,74561.33,-8.1951499,-35.563776,Pernambuco
apartment,Northeast,128,238596.26,-8.101428,-34.885632,Pernambuco
apartment,Northeast,170,248537.77,-8.089291,-34.903793,Pernambuco
house,Northeast,168,134210.39,-8.1951499,-35.563776,Pernambuco
apartment,Northeast,134,222093.35,-8.206632,-34.921719,Pernambuco
apartment,Northeast,170,129239.64,-8.183491,-34.921719,Pernambuco
apartment,Northeast,180,146140.2,-8.2007221,-34.9213268,Pernambuco
house,Northeast,100,69590.57,-8.049665,-34.931366,Pernambuco
apartment,Northeast,160,218713.23,-8.037121,-34.90073,Pernambuco
apartment,Northeast,172,238596.26,-8.021971,-34.931366,Pernambuco
apartment,Northeast,65,69391.74,-8.0369,-34.884521,Pernambuco
apartment,Northeast,98,99415.11,-8.027162,-34.913445,Pernambuco
apartment,Northeast,104,125760.11,-8.062398,-34.904552,Pernambuco
apartment,Northeast,132,105380.01,-8.045761,-34.893982,Pernambuco
apartment,Northeast,129,169005.68,-8.027162,-34.913445,Pernambuco
apartment,Northeast,172,232631.35,-8.021971,-34.931366,Pernambuco
house,Northeast,229,99415.11,-7.755484,-34.851379,Pernambuco
apartment,Northeast,66,88479.44,-8.02765,-34.920338,Pernambuco
apartment,Northeast,155,194853.61,-8.125632,-34.904846,Pernambuco
apartment,Northeast,108,117305.53,-8.1421911,-34.9075669,Pernambuco
apartment,Northeast,106,156181.13,-8.129817,-34.914825,Pernambuco
apartment,Northeast,157,161052.47,-8.029863,-34.909756,Pernambuco
apartment,Northeast,113,153099.26,-8.056418,-34.909309,Pernambuco
apartment,Northeast,58,59649.06,-8.049665,-34.931366,Pernambuco
apartment,Northeast,65,78537.93,-8.0369,-34.884521,Pernambuco
apartment,Northeast,91,99415.11,-8.056418,-34.909309,Pernambuco
apartment,Northeast,113,182923.8,-8.056418,-34.909309,Pernambuco
apartment,Northeast,167,238596.26,-8.067211,-34.90517,Pernambuco
apartment,Northeast,90,109356.62,-8.044486,-34.905376,Pernambuco
apartment,Northeast,87,110350.77,-8.043853,-34.907928,Pernambuco
apartment,Northeast,114,149122.66,-8.033291,-34.898014,Pernambuco
apartment,Northeast,102,133017.41,-8.0347457,-34.8972145,Pernambuco
apartment,Northeast,141,178947.19,-8.049178,-34.924473,Pernambuco
apartment,Northeast,157,194853.61,-8.0508763,-34.9113739,Pernambuco
apartment,Northeast,158,178947.19,-8.02765,-34.920338,Pernambuco
apartment,Northeast,58,76549.63,-8.037733,-34.901905,Pernambuco
apartment,Northeast,200,218713.23,-8.0343998,-34.9212091,Pernambuco
apartment,Northeast,90,84502.84,-8.0436724,-34.9090946,Pernambuco
apartment,Northeast,69,65613.97,-8.0369,-34.884521,Pernambuco
apartment,Northeast,59,72573.03,-8.033406,-34.893208,Pernambuco
apartment,Northeast,136,188888.7,-8.0331805,-34.8968813,Pernambuco
apartment,Northeast,150,139181.15,-8.14068,-34.905975,Pernambuco
apartment,Northeast,198,254502.67,-8.03368,-34.906895,Pernambuco
apartment,Northeast,102,147134.36,-8.034929,-34.892761,Pernambuco
apartment,Northeast,180,125263.03,-8.040233,-34.898281,Pernambuco
apartment,Northeast,111,143157.75,-8.048381,-34.908379,Pernambuco
apartment,Northeast,170,129239.64,-8.040233,-34.898281,Pernambuco
apartment,Northeast,75,57660.76,-8.029489,-34.9040282,Pernambuco
apartment,Northeast,106,137192.85,-8.117513,-34.899639,Pernambuco
apartment,Northeast,204,278362.3,-8.021971,-34.931366,Pernambuco
apartment,Northeast,208,238596.26,-8.050071,-34.89138,Pernambuco
apartment,Northeast,108,121107.48,-5.144143,-42.770873,Piauí
apartment,Northeast,103,123990.52,-5.086528,-42.797088,Piauí
apartment,Northeast,100,96848.41,-5.092011,-42.80376,Piauí
apartment,Northeast,60,63625.67,-5.064457,-42.79275,Piauí
apartment,Northeast,76,49707.55,-5.078955,-42.807716,Piauí
apartment,Northeast,100,59328.8,-5.078955,-42.807716,Piauí
apartment,Northeast,72,65613.97,-5.078955,-42.807716,Piauí
house,Northeast,236,149122.66,-5.051253,-42.749144,Piauí
apartment,Northeast,70,48361.47,-5.06999,-42.749367,Piauí
apartment,Northeast,162,196841.91,-5.078903,-42.787226,Piauí
house,Northeast,115,106571.0,-5.074453,-42.736429,Piauí
apartment,Northeast,79,67600.28,-5.070009,-42.74717,Piauí
apartment,Northeast,74,61438.54,-5.076423,-42.76101,Piauí
apartment,Northeast,78,63424.85,-5.095419,-42.791474,Piauí
house,Northeast,115,79333.25,-5.085659,-42.729751,Piauí
